id;series;booktitle;year;title;abstract;authors;pdf1page;pdfarticle
293;revue/nouvelles/technologies/information;egc;2015;visualizing/shooting/spots/using/geo/tagged/photographs/social/media/sites;hotspots/laquelle/nombreuses/photographies/ete/prises/pourraient/etre/lieux/interessants/beaucoup/gens/faire/tourisme/visualisation/hotspots/revele/interets/utilisateurs/important/industries/telles/recherche/marketing/touristiques/bien/plusieurs/techniques/basees/sociaux/hotspots/extraction/independamment/ete/proposes/hotspot/relation/autres/hotspots/certains/cas/organiser/hotspots/proposons/methode/detecter/visualiser/relations/entre/hotspots/methode/proposee/detecte/evalue/relations/taches/tir/sujets/photographiques/approche/extrait/relations/aide/sous/hotspots/fendus/hotspot/comprend/photographies/differents/types;masaharu/hirota/masaki/endo/shohei/yokoyama/hiroshi/ishikawa;[];[]
294;revue/nouvelles/technologies/information;egc;2015;xewgraph/outil/visualisation/analyse/hypergraphes/systeme/intelligence/economique;competitive/intelligence/system/xplor/everywhere/helps/searching/visualizing/sharing/useful/data/paper/intorduce/xplor/everywhere/newest/feature/called/xewgraph/dedicated/analysis/massive/data/visualization/hypergraphs;zakaria/boulouard/amine/el/haddadi/anass/el/haddadi/lahcen/koutti/abdelhadi/fennan;[];[]
295;revue/nouvelles/technologies/information;egc;2014;1d/sax/nouvelle/representation/symbolique/series/temporelles;sax/symbolic/aggregate/approximation/techniquesmajeures/symbolisation/series/temporelles/non/prise/compte/destendances/symbolisation/limitation/bien/connue/sax/articlepresente/1d/sax/methode/representer/serie/temporelle/parune/sequence/symboles/contenant/informations/moyenne/tendancedes/fenetres/successives/serie/segmentee/comparons/efficacitede/1d/sax/vs/sax/tache/classification/series/temporellesd/images/satellites/resultats/montrent/1d/sax/ameliore/taux/classificationpour/quantite/information/identique/utilisee;simon/malinowski/thomas/guyet/rene/quiniou/romain/tavenard;[];[]
296;revue/nouvelles/technologies/information;egc;2014;agregation/sac/sacs/mots/recherche/information/modeles/vectoriels;article/etudie/interet/representer/documents/textuels/nonplus/comme/sacs/mots/comme/sacs/sacs/mots/coeurde/utilisation/representation/calcul/similarite/entre/deux/objetsnecessite/alors/agreger/toutes/similarites/entre/sacs/chacun/objets/evaluons/representation/cadre/recherche/information/etudions/proprietes/attendues/fonctions/agregation/experiencesrapportees/montrent/interet/representation/lorsque/operateursd/agregation/respectent/certaines/proprietes/gains/tres/importantspar/rapport/representations/standard;vincent/claveau;[];[]
297;revue/nouvelles/technologies/information;egc;2014;alignement/ontologies/exploitation/ontologies/liees/web/donnees;proposons/article/methode/alignement/ontologiesource/ontologies/cibles/deja/publiees/liees/web/dedonnees/presentons/ensuite/retour/experience/alignement/uneontologie/domaine/sciences/vivant/environnement/avecagrovoc/nalt;thomas/hecht/patrice/buche/juliette/dibie/barthelemy/liliana/ibanescu/cassia/trojahn/dos/santos;[];[]
298;revue/nouvelles/technologies/information;egc;2014;annotation/semantique/documents/administratifs;numerisation/documents/administratifs/enjeu/economiqueet/ecologique/prioritaire/contexte/societal/actuel/dematerialisationmassive/document/consequence/souleve/problemes/organisation/stockage/acces/information/defi/donc/plus/numerisationdu/document/extraction/informations/contiennent/documents/produits/homme/homme/proprietepermet/localiser/informations/zones/saillantes/document/logos/saillance/reconnaissance/deux/elements/essentiels/laclassification/rapide/documents/oppose/recherche/document/oud/ensemble/documents/repose/presque/toujours/texte/brut/estdonc/necessaire/faire/correspondance/entre/requete/textuelle/ledocument/article/presente/nouvelle/approche/annotation/automatiquede/documents/administratifs/utilise/approche/visuel/approche/defouille/texte;benjamin/duthil/mickael/coustaty/vincent/courboulay/jean/marc/ogier;[];[]
299;revue/nouvelles/technologies/information;egc;2014;application/paradigme/mapreduce/donnees/ouvertes/cas/accessibilite/personnes/mobilite/reduite/musees;modele/mapreduce/aujourd/hui/modeles/programmationparallele/plus/utilises/definissant/architecture/maitre/esclave/permet/traitement/parallele/grandes/masses/donnees/papier/proposons/algorithme/base/mapreduce/permet/partir/donneespubliques/ministere/francais/communication/culture/dedefinir/classement/galeries/musees/nationaux/selon/degre/accessibiliteaux/personnes/handicapees/tout/profitant/puissance/laflexibilite/paradigme/mapreduce/decideurs/pourront/mettre/place/desstrategies/efficaces/moindre/cout/ainsi/vision/plus/precise/lesetablissements/culturels/limites/relatives/categorie/personnes/algorithme/proposons/peut/etre/exploite/applique/autres/casd/etudes/jeux/donnees/plus/volumineux;billel/arres/nadia/kabachi/fadila/bentayeb/omar/boussaid;[];[]
300;revue/nouvelles/technologies/information;egc;2014;apprentissage/fonctions/tri/prediction/interactions/proteine/arn;fonctions/biologiques/cellule/mettent/jeu/interactions3d/entre/proteines/arn/avancees/techniques/exerimentalesrestent/insuffisantes/nombreuse/applications/faut/alors/pouvoir/predirein/silico/interactions/proteine/arn/contexte/travaux/sontfocalises/construction/fonctions/score/permettant/ordonner/solutionsgenerees/programme/amarrage/proteine/arn/rosettadock/lamethodologie/evaluation/utilisee/rosettadock/impose/trouver/fonctionde/score/exprimant/comme/combinaison/lineaire/mesures/physicochimiques/approche/apprentissage/supervise/algorithme/genetique/appris/differentes/fonctions/score/imposant/descontraintes/nature/poids/recherches/resultats/obtenus/montrentl/importance/signification/poids/apprendre/espace/rechercheassocie;adrien/guilhot/gaudeffroy/jerome/aze/julie/bernauer/christine/froidevaux;[];[]
301;revue/nouvelles/technologies/information;egc;2014;apprentissage/incremental/anytime/classifieur/bayesien/naif/pondere;considerons/probleme/classification/supervisee/desflux/donnees/presentant/eventuellement/tres/grand/nombre/variablesexplicatives/classifieur/bayesien/naif/revele/alors/simple/calculer/etrelativement/performant/tant/hypothese/restrictive/independance/variablesconditionnellement/classe/respectee/selection/variables/etle/moyennage/modeles/deux/voies/connues/amelioration/reviennenta/deployer/predicteur/bayesien/naif/integrant/ponderation/variablesexplicatives/article/interessons/estimation/directe/untel/modele/bayesien/naif/pondere/proposons/regularisation/parcimonieusede/log/vraisemblance/modele/prenant/compte/informativite/dechaque/variable/log/vraisemblance/regularisee/obtenue/etant/non/convexe/nous/proposons/algorithme/gradient/ligne/post/optimise/solutionobtenue/afin/dejouer/minima/locaux/experimentations/meneess/interessent/part/qualite/optimisation/obtenue/autre/part/auxperformances/classifieur/fonction/parametrage/regularisation;carine/hue/marc/boulle/vincent/lemaire;[];[]
302;revue/nouvelles/technologies/information;egc;2014;apprentissage/non/supervise/dependances/syntaxiques/partir/texte/etiquete/plusieurs/variantes/pcfg/legeres;apprentissage/dependances/tache/consistant/etablir/apartir/phrases/texte/modele/construction/arbres/traduisant/unehierarchie/syntaxique/entre/mots/proposons/modele/intermediaireentre/analyse/syntaxique/complete/phrase/sacs/mots/basesur/grammaire/stochastique/hors/contexte/traduisant/relations/dedependance/entre/categories/grammaticales/phrase/resultats/experimentauxobtenus/benchmarks/attestes/depassent/cinq/langues/surdix/scores/algorithme/reference/dmv/premiere/fois/desscores/obtenus/francais/tres/grande/simplicite/grammairepermet/apprentissage/tres/rapide/analyse/presque/instantanee;marie/arcadias/guillaume/cleuziou/edmond/lassalle/christel/vrain;[];[]
303;revue/nouvelles/technologies/information;egc;2014;approche/formelle/fusion/ontologies/aide/grammaires/graphes/types;article/propose/approche/formelle/fusion/ontologies/reposantsur/grammaires/graphes/types/decompose/trois/etapes/1/recherche/similarites/entre/concepts/2/fusion/ontologies/parl/approche/algebrique/spo/simple/push/3/adaptation/ontologieglobale/biais/regles/reecriture/graphes/contrairement/solutionsexistantes/methode/offre/representation/formelle/fusiond/ontologies/ainsi/implementation/fonctionnelle/basee/outil/agg;mariem/mahfoudh/germain/forestier/laurent/thiry/michel/hassenforder;[];[]
304;revue/nouvelles/technologies/information;egc;2014;approche/motifs/analyse/donnees/multi/resolution;article/interessons/approches/analysede/graphes/pouvant/evoluer/temps/tel/sommet/temps/donnepeut/correspondre/plusieurs/sommets/temps/suivant/sommets/sontassocies/ensemble/attributs/categoriels/type/donnees/nousproposons/nouvelle/classe/motifs/basee/contraintes/permettant/dedecrire/evolution/structures/homogenes/type/approche/particulierementadaptee/analyse/images/multi/resolution/perte/information/nous/presentons/resultat/qualitatif/domaine;pierre/nicolas/mougel/frederic/flouvat/nazha/selmaoui/folcher;[];[]
305;revue/nouvelles/technologies/information;egc;2014;automatic/correction/svm/drifted/data/classification;concept/drift/important/feature/real/world/data/streams/thatcan/make/usual/machine/learning/techniques/rapidly/become/unsuitable/thispaper/addresses/problem/sudden/concept/drift/classification/problemsfor/standard/techniques/may/fail/end/support/vector/machines/svms/automatically/corrected/cope/new/suddenly/drifted/dataset/results/real/world/datasets/several/types/sudden/drift/indicate/themethod/able/correct/svm/order/better/classify/new/data/afterthe/concept/drift/using/correction/based/difference/initialdataset/new/drifted/dataset/even/new/dataset/small;alexandra/degeest/benoit/frenay/michel/verleysen;[];[]
306;revue/nouvelles/technologies/information;egc;2014;broad/data/happens/web/data/becomes/real;big/data/used/refer/large/datasets/generated/scientists/manypetabytes/data/held/companies/like/facebook/google/analyzing/real/time/dataassets/like/stream/twitter/messages/emerging/events/around/world/key/areasof/interest/include/technologies/manage/much/larger/datasets/cf/nosql/technologies/visualization/analysis/databases/cloud/based/data/management/dataminingalgorithms/recently/however/begun/see/emergence/another/equally/compellingdata/challenge//broad/data/emerges/millions/millions/rawdatasets/available/world/wide/web/broad/data/new/challenges/emerge/includeweb/scale/data/search/discovery/rapid/potentially/ad/hoc/integration/datasets/visualization/analysis/partially/modeled/datasets/issues/relating/policiesfor/data/use/reuse/combination/talk/present/broad/data/challenge/anddiscuss/potential/starting/points/solutions/illustrate/approaches/using/data/froma/meta/catalog/1/000/000/open/datasets/collected/twohundred/governments/around/world;jim/hendler;[];[]
307;revue/nouvelles/technologies/information;egc;2014;classification/actions/humaines/basee/descripteurs/spatio/temporels;article/proposons/nouveau/descripteurspatio/temporel/appele/st/surf/analyse/reconnaissance/actionsdans/flux/video/idee/principale/enrichir/descripteur/speed/uprobust/feature/surf/integrant/information/mouvement/issue/flotoptique/seuls/points/interets/subi/deplacement/pris/encompte/generer/dictionnaire/mots/visuels/dmv/robuste/base/surl/algorithme/k/moyennes/k/means/dictionnaire/utilise/lors/processusd/apprentissage/reconnaissance/actions/base/methode/desmachines/vecteurs/supports/svm/resultats/obtenus/confirment/interetdu/descripteur/propose/st/surf/analyse/scenes/particulierpour/reconnaissance/actions/methode/atteind/precision/reconnaissancede/ordre/80/7/equivalente/performances/descripteursspatio/temporels/etat/art;sameh/megrhi/azeddine/beghdadi/wided/souidene;[];[]
308;revue/nouvelles/technologies/information;egc;2014;classification/prediction/flux/solaire;prediction/rayonnement/solaire/horaire/journee/estun/enjeu/primordial/production/energie/type/photovoltaique/nouspresentons/deux/strategies/classification/jours/selon/rayonnementssolaires/puis/methode/prediction/flux/solaire/coherente/classification;henri/ralambondrainy/yves/lechevallier/jean/daniel/lan/sun/luk/jean/pierre/chabriat;[];[]
309;revue/nouvelles/technologies/information;egc;2014;classifieur/naif/bayes/pondere/flux/donnees;classifieur/naif/bayes/classifieur/probabiliste/base/surl/application/theoreme/bayes/hypothese/naive/dire/lesvariables/explicatives/xi/supposees/independantes/conditionnellement/ala/variable/cible/malgre/hypothese/forte/classifieur/avere/tresefficace/nombreuses/applications/reelles/souvent/utilise/fluxde/donnees/classification/supervisee/classifieur/naif/bayes/necessitesimplement/entree/estimation/probabilites/conditionnelles/parvariable/p/xi/probabilites/priori/p/utilisation/lesflux/donnees/estimation/peut/etre/fournie/aide//resume/superviseen/ligne/quantiles//etat/art/montre/classifieur/naif/bayespeut/etre/ameliore/utilisant/methode/selection/ponderation/desvariables/explicatives/plupart/methodes/peuvent/fonctionner/quehors/ligne/car/elles/necessitent/stocker/toutes/donnees/memoire/oude/lire/plus/fois/chaque/exemple/consequent/elles/peuvent/etre/utiliseessur/flux/donnees/article/presente/nouvelle/methode/baseesur/modele/graphique/calcule/poids/variables/entree/utilisantune/estimation/stochastique/methode/incrementale/produit/classifieurnaif/bayes/pondere/flux/donnees/methode/compareeau/classique/classifieur/naif/bayes/donnees/utilisees/lors/challenge/large/scale/learning/;christophe/salperwyck/vincent/lemaire/carine/hue;[];[]
310;revue/nouvelles/technologies/information;egc;2014;clustering/donnees/relationnelles/structuration/flux/televisuels;approches/existantes/structurer/automatiquement/flux/detelevision/e/reconstituer/guide/programme/exact/complet/supervisees/elles/requierent/grandes/quantites/donnees/annotees/manuellement/aussi/definir/priori/types/emissions/publicites/bandes/annonces/programmes/sponsors/eviter/deux/contraintes/proposonsune/classification/non/supervisee/nature/multi/relationnelle/nosdonnees/proscrit/utilisation/techniques/clustering/habituelles/reposantsur/representations/sous/forme/attributs/valeurs/proposons/validonsexperimentalement/technique/clustering/capable/manipuler/donneesen/detournant/programmation/logique/inductive/pli/fonctionnerdans/cadre/non/supervise;vincent/claveau/patrick/gros;[];[]
311;revue/nouvelles/technologies/information;egc;2014;clustering/sequences/evenements/temporels;proposons/nouvelle/methode/clustering/analyse/desequences/temporelles/basee/modeles/grille/trois/dimensions/lessequences/partitionnees/clusters/dimension/temporelle/discretiseeen/intervalles/dimension/evenement/partitionnee/groupes/grille/decellules/3d/forme/ainsi/estimateur/non/parametrique/constant/morceauxde/densite/jointe/sequences/dimensions/evenements/temporels/sequences/cluster/ainsi/groupes/car/elles/suivent/distributionsimilaire/evenements/cours/temps/proposons/aussi/methoded/exploitation/clustering/simplification/grille/ainsi/indicateurspermettant/interpreter/clusters/caracteriser/sequences/quiles/composent/experiences/donnees/artificielles/ainsi/desdonnees/reelles/issues/dblp/demontrent/bien/fonde/approche;romain/guigoures/dominique/gay/marc/boulle/fabrice/clerot;[];[]
312;revue/nouvelles/technologies/information;egc;2014;clusters/reseaux/sociaux/intersections/entre/liens/conceptuels/frequents/communautes;recherche/liens/conceptuels/frequents/fcl/nouvelleapproche/clustering/reseaux/exploite/fois/structure/attributsdes/noeuds/bien/travaux/recents/deja/interesses/optimisationdes/algorithmes/recherche/fcl/peu/travaux/aujourd/huimenes/complementarite/existe/entre/liens/conceptuels/approcheclassique/clustering/consiste/extraction/communautes/ainsi/dansce/papier/interessons/deux/approches/objectif/evaluerles/relations/potentiellement/existantes/entre/communautes/fclpour/comprendre/facon/dont/motifs/obtenus/chacune/methodespeuvent/correspondre/intersecter/ainsi/connaissance/utile/resultantde/prise/compte/deux/types/connaissance/nous/proposons/pourcela/ensemble/mesures/originales/basees/notion/homogeneite/visanta/evaluer/niveau/intersection/fcl/communautes/lorsqu/ilssont/extraits/meme/jeu/donnees/approche/appliquee/deuxreseaux/demontre/importance/considerer/simultanement/plusieurs/typesde/connaissance/intersection;erick/stattner/martine/collard;[];[]
313;revue/nouvelles/technologies/information;egc;2014;comment/devenir/cybercondriaque;tous/deja/occasion/effectuer/recherches/ordremedical/internet/si/certains/sites/specialises/refusent/tout/diagnosticen/ligne/preferant/renvoi/vers/professionnels/sante/autres/revancheconduisent/souvent/declarations/alarmistes/faisant/etat/situationshumaines/difficiles/travail/etudions/ampleur/phenomeneet/montrons/syndrome/recherche/resultats/obtenusconduisent/toujours/enonce/mots/cancer/tumeur;erick/stattner/martine/collard;[];[]
314;revue/nouvelles/technologies/information;egc;2014;comparaison/bornes/theoriques/acceleration/clustering/incremental/passe;clustering/incremental/passe/repose/affectation/efficacede/chaque/nouveau/point/clusters/existants/cas/general/lesclusters/peuvent/etre/representes/moyenne/determination/exhaustivedu/cluster/plus/proche/possede/complexite/quadratique/nombrede/donnees/proposons/papier/nouvelle/methode/affectationstochastique/chaque/cluster/minimise/nombre/comparaisons/effectuerentre/donnee/chaque/cluster/garantir/etant/donne/taux/erreuracceptable/affectation/cluster/plus/proche/plusieurs/bornes/theoriques/bernstein/hoeffding/student/comparees/papier/resultatssur/donnees/artificielles/reelles/montrent/borne/bernstein/donneglobalement/meilleurs/resultats/notamment/lorsqu/reduite/car/ellepermet/acceleration/forte/processus/clustering/tout/conservant/unnombre/tres/faible/erreurs;nicolas/labroche/marcin/detyniecki/thomas/baerecke;[];[]
315;revue/nouvelles/technologies/information;egc;2014;comparaison/chemins/hilbert/adaptatif/graphes/voisinage/caracterisation/parcellaire/agricole;article/compare/deux/representations/donnees/spatiales/lesgraphes/voisinages/chemins/hilbert/peano/utilisees/algorithmesde/fouille/comparaison/appuie/mise/oeuvre/methoded/enumeration//sacs/noeuds//permet/obtenir/caracterisationshomogenes/partir/deux/representations/methode/appliquee/ala/caracterisation/parcellaires/agricoles/resultats/tendent/montrer/quela/linearisation/espace/capte/majorite/information/exception/deselements/rares/exemple/particulier;thomas/guyet/sebastien/da/silva/claire/lavigne/florence/ber;[];[]
316;revue/nouvelles/technologies/information;egc;2014;comprehension/recettes/cuisine/utilisateurs/extraction/connaissances/intrinseques;sites/web/communautaires/utilisateurs/echangent/connaissances/etant/fois/auteurs/lecteurs/presentons/methodepour/construire/propre/comprehension/semantique/communaute/recours/base/connaissances/externe/effectuons/extractionde/connaissance/presente/contributions/analysees/proposonsune/evaluation/confiance/imputable/comprehension/deduite/afin/evaluer/qualite/contenu/application/site/web/partagede/recettes/cuisine;damien/leprovost/thierry/despeyroux/yves/lechevallier;[];[]
317;revue/nouvelles/technologies/information;egc;2014;construction/cube/olap/partir/entrepot/donnees/oriente/colonnes;optimisation/construction/cubes/olap/1/ete/jusqu/presentaxee/developpement/algorithmes/calcul/performants/derniersoperent/donnees/extraites/entrepot/donnees/generalementimplemente/selon/modele/relationnel/adopte/architecture/orienteelignes/requetes/decisionnelles/architecture/orientee/colonnes/offrede/meilleures/performances/cependant/sgbdr/2/selon/architecture/nedisposent/operateurs/appropries/calcul/cube/olap/proposonsdans/article/nouvelle/methode/calcul/cube/olap/resultatsobtenus/partir/experimentations/menees/demontrentque/approche/optimise/considerablement/temps/construction/cubeolap/reduit/temps/reponse/relatif/exploitation/cube/compare/al/approche/orientee/lignes;khaled/dehdou/fadila/bentayeb/nadia/kabachi/omar/boussaid;[];[]
318;revue/nouvelles/technologies/information;egc;2014;construction/profils/preferences/contextuelles/basee/extraction/motifs/sequentiels;utilisation/preferences/suscite/interet/croissant/personnaliserdes/reponses/effectuer/recommandations/amont/etape/essentielleest/elicitation/preferences/consiste/construire/profil/depreferences/sollicitant/moins/possible/utilisateur/article/nouspresentons/methode/basee/extraction/motifs/sequentiels/afin/genererdes/regles/preferences/contextuelles/partir/base/paires/detransactions/partir/regles/generees/expressivite/plus/richeque/celle/approches/existantes/montrons/comment/construire/utiliserun/profil/modelisant/preferences/utilisateur/plus/approchea/avantage/beneficier/nombreux/algorithmes/efficaces/extraction/desequences/frequentes/evaluation/methode/donnees/reellesmontre/modeles/preferences/construits/permettent/effectuer/recommandationsjustes/utilisateur;arnaud/giacometti/dominique/haoyuan/li/arnaud/soulet;[];[]
319;revue/nouvelles/technologies/information;egc;2014;ombre/lumiere/plus/visibilite/eclipse;extraction/connaissances/partir/donnees/issues/genie/logicielest/domaine/beaucoup/developpe/dix/dernieres/annees/avecnotamment/fouille/referentiels/logiciels/mining/software/repositories/etl/application/methodes/statistiques/partitionnement/detection/outliers/ades/thematiques/processus/developpement/logiciel/article/presente/lademarche/fouille/donnees/mise/oeuvre/cadre/polarsys/ungroupe/travail/fondation/eclipse/definition/exigences/propositiond/modele/qualite/dedie/implementation/prototype/principaux/concepts/adoptes/lecons/tirees/egalement/passes/enrevue;boris/baldassari/flavien/huynh/philippe/preux;[];[]
320;revue/nouvelles/technologies/information;egc;2014;nouvelles/ponderations/adaptees/classification/petits/volumes/donnees/textuelles;defis/actuels/domaine/classification/supervisee/dedocuments/pouvoir/produire/modele/fiable/partir/faible/volumede/donnees/volume/consequent/donnees/classifieurs/fournissentdes/resultats/satisfaisants/performances/degradees/lorsque/celui/cidiminue/proposons/article/nouvelles/methodes/ponderationsresistant/diminution/volume/donnees/efficacite/evalueeen/utilisant/algorithmes/classification/supervises/existants/naive/bayeset/class/feature/centroid/deux/corpus/differents/superieure/celle/desautres/algorithmes/lorsque/nombre/descripteurs/diminue/etudieen/parallele/parametres/influencant/differentes/approches/telles/lenombre/classes/documents/descripteurs;flavien/bouillot/pascal/poncelet/mathieu/roche;[];[]
321;revue/nouvelles/technologies/information;egc;2014;humanites/numerique/interdisciplinarite/reciprocite;humanites/numeriques/aussi/contestable/critiquable/terme/font/maintenantpartie/paysage/recherche/sciences/humaines/institutionnalisees/tresgrande/infrastructure/recherche/huma/num/cnrs/elles/generalement/definiescomme/convergence/disciplines/autour/materiau/numerique/materiau/inevitablementaccompagne/outillage/tout/aussi/numerique/materiau/suivant/discipline/quil/observe/pourra/etre/considere/comme/objet/editorial/objet/analysable/objetcalculable/tenterons/montrer/materiau/peut/aussi/etre/percu/voire/construit/comme/depot/voire/entrepot/connaissances/presentation/appuiera/diversprojets/recherche/humanites/numeriques/auxquels/contribuons/afin/mettre/enexergue/lien/peut/etre/fait/entre/extraction/gestion/connaissances/part/ethumanites/numeriques/autre/part/premier/peut/trouver/terrain/experimental/lesecond/tandis/second/peut/tirer/profit/methodes/outils/developpes/premier/egrainerons/ailleurs/autres/problematiques/inherentes/humanites/numeriques/constitution/analyse/corpus/passant/formalisation/normalisationdes/donnees/enfin/tenterons/montrer/exemple/questions/posees/leshumanites/numeriques/rappeler/celles/industries/connaissance;thomas/lebarbe;[];[]
322;revue/nouvelles/technologies/information;egc;2014;detection/opinions/tweets;twitter/heure/actuelle/reseau/sociaux/plus/utilise/aumonde/analyser/opinions/contenues/permet/fournir/precieusesinformations/notamment/entreprises/commerciales/article/decrivons/methode/permettant/determiner/opinion/tweet/endetectant/premier/temps/subjectivite/puis/polarite;caroline/collet/alexandre/pauchet/laurent/vercouter/khaled/khelif;[];[]
323;revue/nouvelles/technologies/information;egc;2014;detection/changements/flots/donnees/qualitatives;mieux/analyser/extraire/connaissance/flots/donnees/approches/specifiques/ete/proposees/dernieres/annees/deschallenges/auquel/elles/doivent/faire/face/detection/changement/dansles/donnees/alors/plus/plus/donnees/qualitatives/generees/peu/travaux/recherche/interesses/detection/changement/dansce/contexte/travaux/existants/principalement/focalises/qualited/modele/appris/plutot/reel/changement/donnees/danscet/article/proposons/nouvelle/methode/detection/changementnon/supervisee/appelee/cdcstream/change/detection/categorical/datastreams/adaptee/flux/donnees/qualitatives;dino/ienco/albert/bifet/bernhard/pfahringer/pascal/poncelet;[];[]
324;revue/nouvelles/technologies/information;egc;2014;detection/situations/risque/basee/detecteurs/mouvement/domicile/personnes/dependantes;vieillissement/population/decennies/venir/laprise/charge/dependance/devenu/enjeu/majeur/nouvellestechnologies/permettent/ameliorer/confort/securite/personnes/dependantesa/domicile/article/proposons/methode/detectionde/situations/risques/basee/seuillage/automatique/intervalles/inactivitedes/capteurs/mouvement/type/infrarouge/passif/contributionconsiste/apprendre/facon/automatique/duree/maximale/inactivite/parpiece/plage/horaire/methode/evaluee/donnees/reelles/provenantde/activite/personne/reelle/appartement/equipe/capteursdomotiques/approche/permet/reduire/temps/appel/secours;alban/meffre/nicolas/lachiche/pierre/gancarski/christophe/collet;[];[]
325;revue/nouvelles/technologies/information;egc;2014;texte/base/donnees/geographiques;proliferation/donnees/geographiques/fort/besoinde/concevoir/outils/automatiques/exploitation/connaissances/geographiquesincarnees/documents/textuels/contexte/quenous/proposons/approche/permettant/generer/base/donnees/geographiques/bdg/partir/textes/approche/articule/autour/deuxgrandes/phases/generation/schema/bdg/determination/desdonnees/serviront/remplissage/base/implementation/notreapproche/donne/naissance/outil/baptise/gdb/generatoret/integre/sig/openjump;nesrine/hassini/khaoula/mahmoudi/sami/faiz;[];[]
326;revue/nouvelles/technologies/information;egc;2014;dynamique/communautes/prediction/interactions/reseaux/sociaux;article/proposons/approche/generale/predictiondes/communautes/basee/modele/apprentissage/automatique/predictiondes/interactions/effet/pensons/si/peut/predire/precisionla/structure/reseau/alors/juste/rechercher/communautes/surle/reseau/predit/experimentations/jeux/donnees/reels/montrent/lafaisabilite/approche;blaise/ngonmang/emmanuel/viennet;[];[]
327;revue/nouvelles/technologies/information;egc;2014;evaluation/pertinence/systeme/recommandation/semantique/nouvelles/economiques;jours/secteurs/commerciaux/financiers/veille/estcruciale/complexe/car/charge/informations/importante/repondrea/problematique/proposons/systeme/novateur/recommandationd/articles/base/modelisation/ontologique/connaissances/presentonsegalement/nouvelle/methode/evaluation/pertinence/utilisantle/modele/vectoriel/intrinsequement/efficace/adapte/afin/pallier/confusionnative/modeles/entre/notions/similarite/pertinence;david/werner/christophe/cruz/aurelie/bertaux;[];[]
328;revue/nouvelles/technologies/information;egc;2014;exploration/collection/chansons/partir/interface/visualisation/basee/analyse/paroles;article/presentons/approche/fouille/textesainsi/interface/visualisation/afin/explorer/large/collection/dechansons/franaises/partir/paroles/premier/temps/collectonsparoles/metadonnees/differentes/sources/leweb/utilisons/approchecombinant/clustering/analyse/semantique/latente/afin/identifier/differentesthematiques/determiner/differents/descripteurs/significatifs/noustransformons/suite/modele/afin/obtenir/visualisation/interactivepermettant/explorer/collection/chansons;remy/kessler/audrey/laplante/dominic/forest;[];[]
329;revue/nouvelles/technologies/information;egc;2014;extension/etiquetage/geographique/pixels/image/fouille/donnees;techniques/classification/modernes/permettent/etiqueter/leszones/non/couvertes/bases/donnees/cartographiques/souffrent/unmanque/robustesse/important/article/proposons/methoderobuste/extension/etiquetage/emprise/image/satellite/analysehierarchique/donnees/existantes/approche/fondee/selectiond/attributs/theme/base/donnees/selection/pixels/apprentissageet/classifications/objet/chaque/theme/decision/finaled/etiquetage/prise/apres/fusion/classifications/theme/methodeest/appliquee/succes/comparee/plusieurs/methodes/classification/couplant/donnees/occupation/sol/imagerie/spatiale/tres/haute/resolution;adrien/gressin/nicole/vincent/clement/mallet/nicolas/paparoditis;[];[]
330;revue/nouvelles/technologies/information;egc;2014;extraction/motifs/graphes/orientes/attribues/presence/automorphisme;graphes/orientes/attribues/graphes/orientes/lesquelsles/noeuds/associes/ensemble/attributs/nombreuses/donnees/issuesdu/monde/reel/peuvent/etre/representees/type/structure/maisencore/peu/algorithmes/capables/traiter/directement/fouille/desgraphes/attribues/difficile/car/necessite/combiner/exploration/lastructure/graphe/identification/itemsets/frequents/plus/fait/del/explosion/combinatoire/itemsets/isomorphismes/sous/graphes/dontla/presence/impacte/enormement/performances/algorithmes/fouille/beaucoup/plus/nombreux/graphes/etiquetes/article/presentons/nouvelle/methode/fouille/donneesqui/permet/extraire/motifs/frequents/partir/plusieurs/graphesorientes/attribues/montrons/comment/reduire/explosion/combinatoireprovoquee/isomorphismes/sous/graphes/traitant/maniere/particuliereles/motifs/automorphes;claude/pasquier/frederic/flouvat/jeremy/sanhes/nazha/selmaoui/folcher;[];[]
331;revue/nouvelles/technologies/information;egc;2014;extraction/regles/episodes/minimales/sequences/complexes;messages/deposes/quotidiennement/reseaux/sociaux/lesblogs/tres/nombreux/constituent/source/informations/precieuse/fouille/peut/etre/utilisee/prediction/informations/notreobjectif/article/proposer/algorithme/permettant/predictiond/informations/plus/tot/facon/fiable/biais/identification/deregles/episodes;lina/fahed/armelle/brun/anne/boyer;[];[]
332;revue/nouvelles/technologies/information;egc;2014;extraire/motifs/minimaux/efficacement/profondeur;representations/condensees/fait/objet/nombreux/travauxdepuis/15/ans/tandis/motifs/maximaux/classes/equivalence/ontrecu/beaucoup/attention/motifs/minimaux/restes/ombre/notammenta/cause/difficulte/extraction/papier/presentonsun/cadre/generique/concernant/extraction/motifs/minimaux/introduisantla/notion/systeme/minimisable/ensembles/permet/considerer/langagesvaries/comme/motifs/ensemblistes/chaines/caracteres/maisaussi/differentes/metriques/dont/frequence/ensuite/importe/systememinimisable/ensembles/introduisons/test/minimalite/rapidepermettant/extraire/profondeur/motifs/minimaux/demontrons/algorithme/propose/polynomial/delay/polynomial/space/experimentationssur/benchmarks/traditionnels/completent/etude;arnaud/soulet/francois/rioult;[];[]
